year,institution_name,inst_type_name,institution_city,state_abbv,CC_iss_name,total_open_acc,total_new_acc
2009,Fordham University,University,Bronx,NY,"FIA Card Services, N.A.",8280,120
2009,Fort Hays State University Alumni Association,Alumni Association,Hays,KS,"INTRUST Bank, N.A.",699,76
2009,Fort Lewis College Alumni Association,Alumni Association,Durango,CO,"FIA Card Services, N.A.",563,8
2009,Foundation at New Jersey Institute of Technology,Foundation,Newark,NJ,"FIA Card Services, N.A.",39,39
2009,"Foundation Chapter of Theta Chi Fraternity, Inc.",Foundation,Indianapolis,IN,"FIA Card Services, N.A.",607,12
2009,Framingham State College,University,Framingham,MA,"FIA Card Services, N.A.",205,13
2009,Franklin and Marshall College,University,Lancaster,PA,"FIA Card Services, N.A.",475,10
2009,Franklin Pierce College,University,Rindge,NH,"FIA Card Services, N.A.",302,12
2009,Freed Hardeman University,University,Henderson,TN,"FIA Card Services, N.A.",587,21
2009,Furman University,University,Greenville,SC,"FIA Card Services, N.A.",1119,6
2009,"Gamma Phi Beta International Sorority, Inc.",Other,Englewood,CO,"FIA Card Services, N.A.",1111,52
2009,Gemological Institute of America Alumni Association,Alumni Association,Santa Monica,CA,"FIA Card Services, N.A.",1529,42
2009,General Alumni Associationof the University of North Carolina at Chapel Hill,Alumni Association,Chapel Hill,NC,"FIA Card Services, N.A.",20411,137
2009,Geneseo Alumni Association,Alumni Association,Geneseo,NY,"FIA Card Services, N.A.",797,45
2009,Geneva College,University,Beaver Falls,PA,"FIA Card Services, N.A.",754,11
2009,Georgetown University Alumni Association,Alumni Association,Washington,DC,"FIA Card Services, N.A.",9444,112
2009,Georgia Pharmacy Foundation,Foundation,Atlanta,GA,"FIA Card Services, N.A.",101,2
2009,"Georgia Southern University Foundation, Inc.",Foundation,Statesboro,GA,"FIA Card Services, N.A.",3382,65
2009,"Georgia Southwestern Foundation, Inc.",Foundation,Americus,GA,"FIA Card Services, N.A.",92,4
2009,"Georgia State University Alumni Association, Inc.",Alumni Association,Atlanta,GA,"FIA Card Services, N.A.",2690,141
2009,Georgia Tech Alumni Association,Alumni Association,Atlanta,GA,"FIA Card Services, N.A.",10848,327
2009,Gettysburg College,University,Gettysburg,PA,"FIA Card Services, N.A.",369,20
2009,Golden Gate University,University,San Francisco,CA,"FIA Card Services, N.A.",309,0
2009,Golden Key International Honour Society,Other,Atlanta,GA,"FIA Card Services, N.A.",38692,399
2009,Goldey Beacom College,University,Wilmington,DE,"FIA Card Services, N.A.",271,8
2009,Goshen College,University,Goshen ,IN,"FIA Card Services, N.A.",308,0
2009,Graceland University,University,Lamoni,IA,"FIA Card Services, N.A.",230,5
2009,Grambling University National Alumni Association,Alumni Association,Grambling,LA,"FIA Card Services, N.A.",58,0
2009,Grand Valley State University,University,Allendale,MI,"FIA Card Services, N.A.",1023,99
2009,Grand View University,University,Des Moines,IA,"FIA Card Services, N.A.",73,0
2009,Green Mountain College,University,Poultney,VT,"FIA Card Services, N.A.",122,0
2009,Guilford College,University,Greensboro,NC,"FIA Card Services, N.A.",77,0
2009,Gustavus Adolphus College,University,Saint Peter,MN,"FIA Card Services, N.A.",630,13
2009,Gwynedd Mercy College,University,Gwynedd Valley,PA,"FIA Card Services, N.A.",96,0
2009,Hamline University,University,Saint Paul,MN,"FIA Card Services, N.A.",397,13
2009,Hampden Sydney College,University,Hampden-Sydney,VA,"FIA Card Services, N.A.",336,5
2009,Hampton University,University,Hampton,VA,"FIA Card Services, N.A.",300,9
2009,"Harding University, Inc.",University,Searcy,AR,"FIA Card Services, N.A.",1719,16
2009,Harrisburg Area Community College,University,Harrisburg,PA,Pennsylvania State Employees Credit Union,848,77
2009,Hartwick College,University,Oneonta,NY,"FIA Card Services, N.A.",189,0
2009,Harvard Alumni Association,Alumni Association,Cambridge,MA,Barclays Bank Delaware,5771,1326
2009,Haverford College,University,Haverford,PA,"FIA Card Services, N.A.",295,9
2009,Hawaii Pacific University,University,Honolulu,HI,"FIA Card Services, N.A.",298,0
2009,Henderson State University,University,Arkadelphia,AR,"FIA Card Services, N.A.",451,9
2009,"Herbert H. Lehman College Foundation, Inc.",Foundation,Bronx,NY,"FIA Card Services, N.A.",305,28
2009,"Heritage Affinity Enterprises, LLC",Other,Hewlett,NY,U.S. Bank National Association ND,23741,536
2009,Hood College,University,Frederick,MD,"FIA Card Services, N.A.",272,19
2009,Houghton College,University,Houghton,NY,"FIA Card Services, N.A.",292,0
2009,Houston Alumni Organization,Alumni Association,Houston,TX,Chase Bank,5592,2
2009,Houston Baptist University,University,Houston,TX,"FIA Card Services, N.A.",356,4
2009,Howard Payne University Alumni Association,Alumni Association,Brownwood,TX,"FIA Card Services, N.A.",317,0
2009,Howard University Department of Alumni Relations,Alumni Association,Washington,DC,"FIA Card Services, N.A.",1386,1
2009,Humboldt State University Alumni Association,Alumni Association,Arcata,CA,"FIA Card Services, N.A.",462,20
2009,Husson University,Alumni Association,Bangor,ME,"FIA Card Services, N.A.",302,10
2009,Idaho State University,University,Pocatello,ID,"FIA Card Services, N.A.",1403,44
2009,Illinois College of Optometry,University,Chicago,IL,"FIA Card Services, N.A.",5,0
2009,Illinois State University Foundation,Foundation,Normal,IL,"FIA Card Services, N.A.",6910,169
2009,Immaculata University,University,Immaculata,PA,"FIA Card Services, N.A.",196,9
2009,Independent University Alumni Associationat Lowell,Alumni Association,Lowell,MA,"FIA Card Services, N.A.",225,7
2009,Indiana State University,University,Terre Haute,IN,"FIA Card Services, N.A.",2793,10
2009,Indiana University Alumni Association,Alumni Association,Bloomington,IN,"FIA Card Services, N.A.",29903,355
2009,"Indiana University of Pennsylvania Alumni Association, Inc.",Alumni Association,Indiana ,PA,"FIA Card Services, N.A.",4111,104
2009,Indiana Wesleyan University,University,Marion,IN,"FIA Card Services, N.A.",374,15
2009,Institute of Industrial Engineers,Other,Norcross,GA,"FIA Card Services, N.A.",1849,13
2009,Institute of Management Accountants,Other,Montvale,NJ,"FIA Card Services, N.A.",5068,24
2009,International Chiropractors Association,Other,Arlington,VA,"FIA Card Services, N.A.",1051,30
2009,International Legal Fraternity of Phi Delta Phi,Other,Greenbelt,MD,"FIA Card Services, N.A.",394,2
2009,International Society for Optical Engineering,Other,Bellingham,WA,"FIA Card Services, N.A.",438,3
2009,Iona College,University,New Rochelle,NY,"FIA Card Services, N.A.",1344,26
2009,Iowa State University Alumni Association,Alumni Association,Ames,IA,"FIA Card Services, N.A.",15371,173
2009,Ithaca College Alumni Association,Alumni Association,Ithaca,NY,"FIA Card Services, N.A.",2007,54
2009,Jackson State University,University,Jackson,MS,"FIA Card Services, N.A.",212,9
2009,"Jacksonville State University Foundation, Inc.",Foundation,Jacksonville,AL,U.S. Bank National Association ND,2175,70
2009,James Madison University Alumni Association,Alumni Association,Harrisonburg,VA,"FIA Card Services, N.A.",525,33
2009,Javelina Alumni Association,Alumni Association,Kingsville,TX,"FIA Card Services, N.A.",326,20
2009,John Carroll University,University,University Heights,OH,"FIA Card Services, N.A.",1083,6
2009,John F. Kennedy University Alumni Association,Alumni Association,Orinda,CA,"FIA Card Services, N.A.",88,5
2009,Johns Hopkins University,University,Baltimore,MD,"FIA Card Services, N.A.",7009,78
2009,Johnson Wales University,University,Providence,RI,"FIA Card Services, N.A.",597,48
2009,Juilliard School,University,New York,NY,"FIA Card Services, N.A.",140,17
2009,Kansas State University Alumni Association,Alumni Association,Manhattan,KS,"INTRUST Bank, N.A.",13527,370
2009,Kappa Alpha Order,Other,Lexington,VA,"FIA Card Services, N.A.",846,44
2009,Kappa Alpha Psi,Other,Philadelphia,PA,"FIA Card Services, N.A.",794,29
2009,"Kappa Alpha Theta Fraternity, Inc.",Other,Indianapolis,IN,"FIA Card Services, N.A.",2321,59
2009,Kappa Delta Pi An International Honor Society in Education,Other,Indianapolis,IN,"FIA Card Services, N.A.",1538,72
2009,Kappa Delta Rho Fraternity,Other,Greensburg,PA,"FIA Card Services, N.A.",204,12
2009,"Kappa Delta Sorority, Inc.",Other,Memphis,TN,"FIA Card Services, N.A.",359,58
2009,Kappa Epsilon Fraternity,Other,Stone Mountain,GA,"FIA Card Services, N.A.",41,0
2009,Kappa Psi Pharmaceutical Fraternity,Other,Oklahoma City,OK,"FIA Card Services, N.A.",56,0
2009,Kappa Sigma Fraternity,Other,Charlottesville,VA,"FIA Card Services, N.A.",400,35
2009,Kean University Alumni Association,Alumni Association,Union,NJ,"FIA Card Services, N.A.",947,28
2009,Keene State College Alumni Association,Alumni Association,Keene,NH,"FIA Card Services, N.A.",612,8
2009,Kennesaw State University Alumni Association,Alumni Association,Marietta,GA,"FIA Card Services, N.A.",1453,38
2009,Kent State University,University,Kent,OH,"FIA Card Services, N.A.",5551,72
2009,Kentucky Wesleyan College,University,Owensboro,KY,"FIA Card Services, N.A.",71,2
2009,Keuka College,University,Keuka Park,NY,"FIA Card Services, N.A.",156,3
2009,Keystone College Alumni Association,Alumni Association,La Plume,PA,Capital One,0,0
2009,Kings College,University,Wilkes Barre,PA,"FIA Card Services, N.A.",1003,14
2009,Kutztown University Alumni Association,Alumni Association,Kutztown,PA,"FIA Card Services, N.A.",1044,29
2009,Kutztown University of Pennsylvania,University,Kutztown,PA,Pennsylvania State Employees Credit Union,1645,233
2009,La Salle University Alumni Association,Alumni Association,Philadelphia,PA,"FIA Card Services, N.A.",1908,36
2009,La Sierra University and La Sierra Alumni Association,"Alumni Association, University",Riverside,CA,"FIA Card Services, N.A.",14,0
2009,Lafayette College Alumni Association,Alumni Association,Easton,PA,"FIA Card Services, N.A.",650,17
2009,Lake Erie College,University,Painesville,OH,"FIA Card Services, N.A.",3,0
2009,Lake Superior State University,University,Sault Ste. Marie,MI,"FIA Card Services, N.A.",259,13
2009,Lakewood Public School Alumni Foundation,Foundation,Lakewood,OH,"FIA Card Services, N.A.",109,9
2009,Lamar University,University,Beaumont,TX,"FIA Card Services, N.A.",468,12
2009,"Lambda Chi Alpha Fraternity, Inc.",Other,Indianapolis,IN,"FIA Card Services, N.A.",768,20
2009,Langston University National Alumni Association,Alumni Association,Langston,OK,"FIA Card Services, N.A.",57,0
2009,Lawrence Technological University,University,Southfield,MI,"FIA Card Services, N.A.",544,4
2009,Lawrence University,University,Appleton,WI,"FIA Card Services, N.A.",84,0
2009,Le Moyne College,University,Syracuse,NY,"FIA Card Services, N.A.",577,20
2009,Lebanon Valley College,University,Annville,PA,"FIA Card Services, N.A.",374,9
2009,Lee University,University,Cleveland,TN,"FIA Card Services, N.A.",553,18
2009,Lenoir Rhyne College Alumni Association,Alumni Association,Hickory,NC,"FIA Card Services, N.A.",186,10
2009,Lesley University,University,Cambridge,MA,"FIA Card Services, N.A.",281,2
2009,Letourneau University,University,Longview,TX,"FIA Card Services, N.A.",312,5
2009,Lewis and Clark College,University,Portland,OR,"FIA Card Services, N.A.",1043,7
2009,Lewis University,University,Romeoville,IL,"FIA Card Services, N.A.",405,1
2009,Liberty University,University,Lynchburg,VA,U.S. Bank National Association ND,1927,172
2009,Life University,University,Marietta,GA,"FIA Card Services, N.A.",174,0
2009,Limestone College,University,Gaffney,SC,"FIA Card Services, N.A.",140,6
2009,Lincoln Memorial University,University,Harrogate,TN,"FIA Card Services, N.A.",203,5
2009,Lock Haven University Foundation,Foundation,Lock Haven,PA,"FIA Card Services, N.A.",352,14
2009,Lock Haven University of Pennsylvania,University,Lock Haven,PA,Pennsylvania State Employees Credit Union,946,152
2009,Long Island University,University,Brookville,NY,"FIA Card Services, N.A.",911,57
2009,Longwood University Alumni Association,Alumni Association,Farmville,VA,"FIA Card Services, N.A.",467,21
2009,Louisiana State University Medical Center Foundation,Foundation,New Orleans,LA,"FIA Card Services, N.A.",219,0
2009,Louisiana State University Shreveport Alumni Association,Alumni Association,Shreveport,LA,"FIA Card Services, N.A.",296,6
2009,Louisiana Tech University Foundation,Foundation,Ruston,LA,"FIA Card Services, N.A.",2305,47
2009,Loyola Blakefield Alumni Association,Alumni Association,Baltimore,MD,"FIA Card Services, N.A.",174,0
2009,Loyola Marymount University,University,Los Angeles,CA,"FIA Card Services, N.A.",1578,25
2009,Loyola University Chicago,University,Chicago,IL,"FIA Card Services, N.A.",3484,35
2009,Loyola University Maryland,University,Baltimore,MD,"FIA Card Services, N.A.",2196,33
2009,Loyola University New Orleans,University,New Orleans,LA,"FIA Card Services, N.A.",1633,14
2009,LSU Alumni Association,Alumni Association,Baton Rouge,LA,"FIA Card Services, N.A.",8840,126
2009,Lubbock Christian University,University,Lubbock,TX,"FIA Card Services, N.A.",201,0
2009,Luther College,University,Decorah,IA,"FIA Card Services, N.A.",525,15
2009,Lycoming College,University,Williamsport,PA,"FIA Card Services, N.A.",132,2
2009,Manhattan College,University,Riverdale,NY,"FIA Card Services, N.A.",1204,19
2009,Manhattanville College,University,Purchase,NY,"FIA Card Services, N.A.",245,7
2009,"Mansfield University Foundation, Inc.",Foundation,Mansfield,PA,"FIA Card Services, N.A.",678,14
2009,Mansfield University of Pennsylvania,University,Mansfield,PA,Pennsylvania State Employees Credit Union,418,49
2009,Marian College,University,Indianapolis,IN,"FIA Card Services, N.A.",59,1
2009,Marquette University,University,Milwaukee,WI,"FIA Card Services, N.A.",3803,96
2009,Marshall University Alumni Association,Alumni Association,Huntington,WV,"FIA Card Services, N.A.",2894,70
2009,Mary Baldwin College,University,Staunton,VA,"FIA Card Services, N.A.",273,8
2009,Marymount University,University,Arlington,VA,"FIA Card Services, N.A.",104,17
2009,Maryville College,University,Maryville,TN,"FIA Card Services, N.A.",182,4
2009,Massachusetts College of Pharmacy and Allied Health Sciences,University,Boston,MA,"FIA Card Services, N.A.",209,0
2009,Massachusetts Medical Society,Other,Waltham,MA,"FIA Card Services, N.A.",1131,23
2009,McGeorge School of Law,University,Sacramento,CA,"FIA Card Services, N.A.",48,0
2009,McNeese State University Alumni Association,Alumni Association,Lake Charles,LA,"FIA Card Services, N.A.",899,32
2009,Meharry National Alumni Association,Alumni Association,Nashville,TN,"FIA Card Services, N.A.",15,0
2009,MENC: The National Association for Music Education,Other,Reston,VA,"FIA Card Services, N.A.",3735,61
2009,Menlo College,University,Atherton,CA,"FIA Card Services, N.A.",9,0
2009,Mercy College Alumni Association,Alumni Association,Dobbs Ferry,NY,"FIA Card Services, N.A.",207,0
2009,Mercyhurst College,University,Erie,PA,"FIA Card Services, N.A.",390,14
2009,Meredith College,University,Raleigh,NC,"FIA Card Services, N.A.",219,0
2009,Merrimack College,University,North Andover,MA,"FIA Card Services, N.A.",107,6
2009,Methodist College Incorporated,University,Fayetteville,NC,"FIA Card Services, N.A.",213,4
2009,Metropolitan State University Foundation,Foundation,St. Paul,MN,U.S. Bank National Association ND,129,7
2009,Michigan State University,University,East Lansing,MI,"FIA Card Services, N.A.",22685,264
2009,Michigan Technological University,University,Houghton,MI,"FIA Card Services, N.A.",2390,60
